Time (s)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)	P7 (Pa)	P8 (Pa)		H1 (m)	H2 (m)	H3 (m)	H4 (m)
6.520060294	2097.933333	1690.4	1379.333333	799	706.6666667	694.7333333	715.8666667	635.4666667		0.249066667	0.245666667	0.225	0.182733333
6.52104145	2096.066667	1689.466667	1378.4	799	704.8	694.2666667	715.4	634.0666667		0.2498	0.245533333	0.225	0.182666667
6.522048425	2094.266667	1687.6	1375.666667	799.9333333	705.7333333	694.7333333	715.8666667	634.0666667		0.250666667	0.2454	0.225	0.182533333
6.523055401	2092.4	1688.066667	1374.733333	800.4	708.0666667	693.3333333	714	632.2		0.251733333	0.245333333	0.225	0.182466667
6.524062377	2092.4	1691.266667	1375.666667	802.2	708.4666667	692.4	712.6	630.8666667		0.252666667	0.245266667	0.225	0.182333333
6.525043532	2092.4	1691.733333	1374.266667	801.3333333	708.0666667	691.9333333	711.7333333	630.4		0.253333333	0.245133333	0.225	0.182266667
6.526050508	2089.666667	1689.466667	1371.066667	800.4	706.6666667	690.6	711.7333333	629.4666667		0.253866667	0.245	0.225	0.1822
6.527057484	2088.266667	1687.6	1369.666667	799	704.8	689.2	710.8	628.5333333		0.254466667	0.2448	0.225	0.182133333
6.52803864	2086.866667	1687.6	1368.733333	798.5333333	703	688.2666667	710.3333333	628.0666667		0.254933333	0.244666667	0.225	0.182066667
6.529045615	2085.066667	1686.666667	1366.933333	797.2	701.6	686	710.3333333	627.2		0.255466667	0.244533333	0.225	0.182
6.530052591	2083.666667	1685.8	1365.066667	795.3333333	699.3333333	683.6666667	708.9333333	625.8		0.256266667	0.2444	0.225066667	0.182066667
6.531059567	2085.066667	1686.666667	1365.066667	795.3333333	697.9333333	681.8666667	705.7333333	623.4666667		0.2574	0.244266667	0.225133333	0.182
6.532040722	2083.666667	1685.8	1363.2	794.8666667	697	680.9333333	703.9333333	621.2		0.258533333	0.244133333	0.225133333	0.181866667
6.533047698	2081.4	1685.333333	1360.933333	793.4666667	695.6	679.5333333	702.5333333	620.7333333		0.2594	0.244	0.225133333	0.1818
6.534054674	2080.933333	1685.333333	1360	792.6	695.6	678.6	701.6	620.7333333		0.260133333	0.243866667	0.2252	0.181733333
6.535061649	2078.6	1683.933333	1358.666667	792.6	695.6	676.3333333	700.6666667	619.8		0.260866667	0.2438	0.2252	0.1816
6.536042805	2077.666667	1683.933333	1357.733333	791.2	694.2666667	674.9333333	699.3333333	619.8		0.261666667	0.2438	0.2252	0.181466667
6.537049781	2078.6	1683.933333	1357.733333	789.8	689.6666667	673.1333333	697.9333333	618.4666667		0.262533333	0.243733333	0.225266667	0.181466667
6.538056756	2077.266667	1683	1357.266667	788.4666667	684.6	669.8666667	695.2	617.0666667		0.2636	0.2436	0.225333333	0.181266667
6.539037912	2076.333333	1683	1355.866667	786.1333333	683.2	668.5333333	694.2666667	616.1333333		0.264666667	0.243533333	0.2254	0.181133333
6.540044888	2074.933333	1683	1354.933333	786.1333333	685.0666667	668.5333333	693.8	615.6666667		0.265733333	0.243533333	0.2254	0.181066667
6.541051864	2074.933333	1683	1354.066667	784.7333333	684.6	667.6	692.4	614.7333333		0.2668	0.2434	0.2254	0.181
6.542058839	2074	1683.933333	1354.066667	783.8666667	680.9333333	666.2	692.4	613.8666667		0.267866667	0.243333333	0.225466667	0.181
6.543039995	2074	1685.333333	1354.066667	783.4	678.2	664.8666667	691.0666667	613.8666667		0.269066667	0.243333333	0.225466667	0.181
6.544046971	2074.933333	1685.8	1354.066667	782.4666667	676.3333333	663.4666667	690.1333333	613.4		0.270466667	0.243333333	0.225533333	0.180933333
6.545053946	2074	1685.333333	1352.666667	782	674.4666667	662.0666667	689.2	612.4666667		0.272266667	0.243266667	0.225533333	0.180866667
6.546060922	2072.2	1685.333333	1352.2	780.2	669	660.2666667	688.7333333	612.4666667		0.274133333	0.243266667	0.2256	0.180733333
6.547042078	2072.2	1685.8	1352.666667	779.7333333	663.9333333	661.2	689.2	612.4666667		0.275466667	0.243266667	0.225733333	0.1806
6.548049053	2072.666667	1686.666667	1352.2	778.8	661.6	659.8	689.2	612		0.276266667	0.243266667	0.2258	0.180533333
6.549056029	2071.266667	1686.666667	1351.266667	777.4	660.2666667	657.0666667	688.7333333	611.0666667		0.277066667	0.243266667	0.2258	0.1804
6.550037185	2069.866667	1685.333333	1350.4	776.9333333	659.8	654.7333333	687.3333333	610.2		0.2778	0.2432	0.225866667	0.1804
6.551044161	2069	1685.333333	1350.4	777.4	663.4666667	652.4666667	686	608.8		0.278266667	0.243133333	0.225933333	0.180333333
6.552051136	2068.533333	1685.333333	1350.4	777.4	672.2	648.7333333	684.1333333	608.3333333		0.278666667	0.243133333	0.226066667	0.180266667
6.553058112	2066.2	1684.4	1348.533333	777.4	679.5333333	646.4666667	683.6666667	607.4		0.278933333	0.243066667	0.226133333	0.180133333
6.554039268	2063.466667	1683	1345.333333	777.4	684.6	644.6	682.3333333	606.0666667		0.279066667	0.242933333	0.2262	0.18
6.555046243	2061.6	1683	1346.2	778.8	678.2	643.7333333	681.4	605.1333333		0.279133333	0.242866667	0.2262	0.179866667
6.556053219	2063.466667	1685.333333	1347.6	780.2	657.4666667	642.3333333	681.4	605.1333333		0.279066667	0.242733333	0.226266667	0.179733333
6.557060195	2061.133333	1682.533333	1346.2	779.7333333	638.2	640.9333333	680	604.6666667		0.279133333	0.2426	0.2264	0.179666667
6.558041351	2057.933333	1678.866667	1343	779.7333333	626.7333333	639.1333333	678.6	603.7333333		0.2796	0.2424	0.2264	0.1796
6.559048326	2057.933333	1680.266667	1343.933333	781.0666667	622.1333333	637.7333333	677.7333333	602.8		0.2802	0.242333333	0.226533333	0.179466667
6.560055302	2057.933333	1680.733333	1344.866667	782.4666667	629.4666667	635	676.3333333	602.3333333		0.280666667	0.2422	0.226533333	0.1794
6.561062278	2057.466667	1680.733333	1343	782.4666667	639.1333333	633.6	675.8666667	601.4666667		0.281066667	0.242	0.226666667	0.179333333
6.562043433	2056.133333	1680.266667	1341.666667	783.4	642.8	633.6	674.9333333	601.4666667		0.281333333	0.241866667	0.226733333	0.179333333
6.563050409	2055.2	1680.733333	1341.666667	785.2	643.7333333	631.7333333	674.9333333	601		0.281466667	0.241733333	0.2268	0.179133333
6.564057385	2054.266667	1680.266667	1342.533333	787.0666667	644.2	630.4	674.0666667	600.0666667		0.2816	0.2416	0.226933333	0.179066667
6.56503854	2050.6	1676.6	1339.333333	787.0666667	642.8	629	672.2	597.7333333		0.281666667	0.241466667	0.227	0.179
6.566045516	2049.2	1675.666667	1338.866667	787.5333333	640.4666667	626.7333333	671.2666667	597.3333333		0.281733333	0.241333333	0.227133333	0.178933333
6.567052492	2049.2	1677.933333	1339.333333	788.9333333	637.7333333	626.2666667	671.2666667	597.3333333		0.281733333	0.241266667	0.2272	0.178866667
6.568059467	2047.866667	1677.066667	1337.933333	788.4666667	638.2	624.8666667	669.9333333	595.9333333		0.2818	0.2412	0.227333333	0.178733333
6.569040623	2046.466667	1675.2	1336.6	788.4666667	647.8666667	622.6	668.5333333	594.0666667		0.281866667	0.241066667	0.2274	0.1786
6.570047599	2044.133333	1673.4	1335.666667	788.9333333	658.4	621.6666667	667.6	593.6		0.2818	0.241066667	0.227533333	0.178466667
6.571054575	2042.8	1673.4	1335.2	789.8	658.8666667	621.2	667.6	592.7333333		0.281733333	0.241	0.227666667	0.1784
6.57206155	2041.4	1673.4	1334.266667	790.2666667	654.7333333	620.2666667	667.6	591.3333333		0.2818	0.241	0.227733333	0.178266667
6.573042706	2038.2	1672	1332	791.2	648.7333333	618	666.2	590.4		0.282	0.241	0.227866667	0.178133333
6.574049682	2036.333333	1672	1332	792.6	635	617.5333333	664.8666667	589.9333333		0.282066667	0.241	0.227933333	0.178066667
6.575056657	2035.4	1672	1332	793.9333333	614.7333333	616.6	663.9333333	588.6		0.282133333	0.240866667	0.228	0.178066667
6.576037813	2033.133333	1670.6	1330.6	793.4666667	607.8666667	615.6666667	662.5333333	586.7333333		0.2822	0.2408	0.228066667	0.177866667
6.577044789	2031.733333	1669.266667	1330.133333	792.6	613.4	615.6666667	662.0666667	586.2666667		0.282266667	0.240733333	0.2282	0.1778
6.578051764	2030.4	1668.333333	1330.133333	792.6	619.3333333	615.2	662.0666667	586.2666667		0.282333333	0.2406	0.228333333	0.177666667
6.57905874	2029.466667	1669.266667	1330.133333	792.6	618.4666667	613.8666667	662.0666667	584.8666667		0.2824	0.240466667	0.228466667	0.177466667
6.580039896	2029	1669.266667	1329.2	792.6	617.0666667	612.9333333	660.7333333	583.0666667		0.2826	0.240333333	0.228533333	0.1774
6.581046872	2026.666667	1667.866667	1328.333333	793.4666667	621.6666667	612.4666667	660.7333333	583.0666667		0.282733333	0.240266667	0.228666667	0.177333333
6.582053847	2025.8	1668.333333	1329.2	793.9333333	621.6666667	612.4666667	659.8	583.0666667		0.2828	0.240133333	0.228733333	0.1772
6.583060823	2025.333333	1670.6	1330.133333	795.3333333	616.6	610.6	659.3333333	581.2		0.282866667	0.240066667	0.228866667	0.177066667
6.584041979	2022.133333	1669.666667	1329.2	796.2666667	612	610.2	658.4	579.4		0.282933333	0.239933333	0.229	0.176933333
6.585048954	2019.333333	1667.866667	1328.333333	796.2666667	604.6666667	610.2	658.4	579.4		0.282933333	0.239866667	0.229066667	0.1768
6.58605593	2018	1667.866667	1327.866667	796.2666667	602.3333333	610.2	658.4	578.9333333		0.282866667	0.239733333	0.2292	0.1768
6.587062906	2015.666667	1666.933333	1327.866667	795.3333333	609.7333333	609.2666667	657.0666667	576.6		0.282866667	0.2396	0.229266667	0.176666667
6.588044062	2011.066667	1665.533333	1326.466667	793.4666667	612.9333333	607.8666667	655.6666667	575.2666667		0.282866667	0.239466667	0.2294	0.176533333
6.589051037	2009.266667	1665.533333	1325.533333	792.1333333	612	607.8666667	655.6666667	574.3333333		0.282866667	0.2394	0.2294	0.176466667
6.590058013	2009.266667	1666.933333	1326.933333	792.1333333	614.3333333	607.8666667	654.2666667	572.9333333		0.2828	0.2392	0.229466667	0.1764
6.591039169	2006	1666.466667	1326.933333	790.2666667	613.4	606.9333333	652.4666667	571.6		0.282666667	0.239133333	0.229533333	0.176266667
6.592046144	2002.333333	1662.8	1325.533333	788.4666667	604.2	606.9333333	653.3333333	570.6666667		0.2826	0.239	0.229666667	0.176133333
6.59305312	2001.866667	1661.866667	1325.533333	787.5333333	596.8666667	606.9333333	654.2666667	570.2		0.282466667	0.238866667	0.229733333	0.176
6.594060096	2001.866667	1665.533333	1326.933333	788.4666667	597.3333333	606.9333333	652.4666667	568.3333333		0.282333333	0.238733333	0.229866667	0.175933333
6.595041251	2001	1666.466667	1328.333333	787.5333333	598.6666667	606.9333333	652	568.3333333		0.2822	0.238666667	0.229933333	0.175866667
6.596048227	1998.666667	1664.666667	1326.933333	785.2	601	606.9333333	652	567.8666667		0.282066667	0.238533333	0.23	0.175733333
6.597055203	1998.666667	1665.533333	1326.933333	783.8666667	608.3333333	606.4666667	651.0666667	567		0.281866667	0.2384	0.230066667	0.1756
6.598062178	1999.6	1667.866667	1329.2	783.8666667	614.3333333	605.6	649.6666667	566.5333333		0.281733333	0.238266667	0.2302	0.175466667
6.599043334	1996.4	1666.466667	1327.866667	782	609.7333333	605.6	650.6	567		0.2816	0.238066667	0.230266667	0.1754
6.60005031	1994.533333	1664.2	1326.933333	779.7333333	594.5333333	605.6	651.0666667	567		0.281466667	0.238	0.2304	0.175266667
6.601057286	1994.533333	1665.533333	1328.333333	779.7333333	577.5333333	604.2	649.6666667	564.6666667		0.281266667	0.237866667	0.230533333	0.1752
6.602038441	1992.666667	1666.466667	1329.2	779.7333333	567.4666667	603.2666667	649.2	563.3333333		0.281	0.237733333	0.230666667	0.175133333
6.603045417	1989.933333	1664.666667	1326.933333	778.3333333	556.4	604.2	649.6666667	561.9333333		0.280733333	0.2376	0.2308	0.175066667
6.604052393	1989.466667	1664.2	1326.933333	776.9333333	546.7333333	602.8	648.3333333	560.5333333		0.2804	0.237466667	0.230866667	0.174933333
6.605059368	1989.466667	1662.8	1327.866667	776.9333333	556.4	601.4666667	646.9333333	558.2666667		0.279933333	0.237333333	0.230933333	0.174866667
6.606040524	1986.266667	1660.533333	1326.933333	775.1333333	573.8666667	600.5333333	646	558.2666667		0.279533333	0.2372	0.231066667	0.1748
6.6070475	1984	1659.133333	1326.466667	772.3333333	583.5333333	600.5333333	644.6	558.2666667		0.279133333	0.237133333	0.231133333	0.174533333
6.608054475	1984	1660.533333	1327.866667	770.0666667	584.8666667	600.5333333	644.2	558.2666667		0.278733333	0.236933333	0.231266667	0.174466667
6.609061451	1982.6	1659.6	1326.933333	768.2	584.4666667	600.5333333	644.2	557.3333333		0.278266667	0.2368	0.2314	0.1744
6.610042607	1980.266667	1659.133333	1325.533333	765.9333333	584.8666667	600.0666667	644.2	556.8666667		0.277933333	0.236666667	0.231466667	0.174266667
6.611049583	1979.866667	1660.533333	1326.466667	764.5333333	588.1333333	599.1333333	643.2666667	555.9333333		0.2776	0.236533333	0.2316	0.174133333
6.612056558	1979.866667	1660.933333	1326.466667	763.2	589.4666667	599.1333333	642.3333333	555.4666667		0.277266667	0.2364	0.2318	0.174
6.613037714	1977.533333	1660.533333	1324.666667	761.8	589.9333333	599.1333333	642.3333333	554.6		0.276933333	0.2362	0.231933333	0.174
6.61404469	1976.6	1660.533333	1324.666667	759.9333333	589.4666667	599.1333333	641.8666667	553.2		0.2766	0.236066667	0.232066667	0.174
6.615051665	1976.6	1659.6	1325.533333	759.4666667	587.2	598.2	640.9333333	552.2666667		0.276266667	0.235933333	0.232133333	0.173866667
6.616058641	1976.133333	1659.133333	1324.2	758.1333333	587.2	599.1333333	641.8666667	553.2		0.275933333	0.2358	0.232333333	0.173733333
6.617039797	1972.933333	1657.266667	1321.866667	754.9333333	588.1333333	600.0666667	641.8666667	553.2		0.2756	0.2356	0.2324	0.173666667
6.618046773	1972.933333	1657.266667	1322.8	753.0666667	586.2666667	598.2	640.9333333	552.2666667		0.2752	0.235466667	0.232533333	0.1736
6.619053748	1972.933333	1657.266667	1323.266667	751.6666667	584.8666667	596.8666667	639.6	551.8		0.2748	0.2354	0.232666667	0.173533333
6.620060724	1971.533333	1657.266667	1322.8	749.4	584.4666667	596.4	639.1333333	550.8666667		0.2744	0.2352	0.2328	0.173333333
6.62104188	1970.2	1658.2	1321.866667	747.0666667	584.8666667	596.4	639.6	551.8		0.273933333	0.235066667	0.232866667	0.1732
6.622048855	1970.2	1656.8	1321.866667	745.7333333	584.8666667	596.4	639.1333333	551.8		0.273466667	0.234933333	0.232933333	0.1732
6.623055831	1968.8	1654.533333	1321.866667	744.8	583.5333333	596.4	638.2	550.4666667		0.273066667	0.2348	0.233066667	0.173133333
6.624062807	1967.4	1654.533333	1321.4	744.3333333	582.1333333	595.4666667	637.2666667	548.6		0.2726	0.234666667	0.233133333	0.173
6.625043962	1966.533333	1653.6	1320.533333	742.9333333	581.2	595.4666667	636.8	549.5333333		0.2722	0.234533333	0.2332	0.172933333
6.626050938	1965.6	1653.133333	1321.4	741.6	581.2	594.5333333	635.8666667	549.5333333		0.271866667	0.2344	0.233333333	0.172933333
6.627057914	1965.6	1654.533333	1321.866667	739.2666667	580.7333333	594.5333333	635.8666667	549.5333333		0.271466667	0.234266667	0.2334	0.172933333
6.62803907	1964.2	1655.466667	1320.533333	737.9333333	579.8666667	594.0666667	635.8666667	549.5333333		0.271133333	0.234066667	0.233533333	0.1728
6.629046045	1962.866667	1650.4	1318.2	735.6	581.2	594.0666667	635.8666667	550.4666667		0.2708	0.233933333	0.233666667	0.172666667
6.630053021	1962.866667	1646.733333	1316.8	733.3333333	582.1333333	594.0666667	635.4666667	550.4666667		0.270466667	0.2338	0.233866667	0.172533333
6.631059997	1962.866667	1648.066667	1315.933333	732.8666667	584.4666667	594.0666667	634.5333333	550.4666667		0.270266667	0.233733333	0.234	0.172533333
6.632041152	1962.4	1648.066667	1314.533333	731.4666667	588.1333333	594.5333333	634.5333333	550.4666667		0.270133333	0.2336	0.2342	0.172533333
6.633048128	1962.4	1648.066667	1313.133333	730.5333333	589.9333333	594.5333333	634.0666667	550.4666667		0.270066667	0.2334	0.2344	0.1724
6.634055104	1962.4	1650.4	1312.2	730.5333333	589.9333333	594.0666667	634.0666667	550.4666667		0.269866667	0.233266667	0.2346	0.172266667
6.635062079	1960.533333	1648.533333	1310.866667	730.5333333	586.2666667	592.7333333	634.0666667	550.8666667		0.269733333	0.233133333	0.2348	0.172266667
6.636043235	1960.066667	1644.866667	1309.466667	729.6	580.7333333	592.7333333	633.1333333	550.8666667		0.269533333	0.233	0.235	0.1722
6.637050211	1960.066667	1644.4	1309.466667	728.2666667	577.5333333	592.7333333	632.6666667	550.8666667		0.269333333	0.232933333	0.235133333	0.172066667
6.638057186	1960.533333	1646.733333	1310.4	727.8	577.0666667	591.8	631.7333333	550.8666667		0.269066667	0.232733333	0.235266667	0.171933333
6.639038342	1960.066667	1647.2	1310.4	726.8666667	578.9333333	591.8	630.8666667	550.8666667		0.268933333	0.2326	0.2354	0.171866667
6.640045318	1960.066667	1644.866667	1308.533333	726.4	579.8666667	590.8666667	630.4	551.8		0.268666667	0.232466667	0.235533333	0.1718
6.641052294	1960.533333	1643.533333	1308.533333	726.8666667	580.7333333	591.8	630.4	551.8		0.268333333	0.232333333	0.235733333	0.171733333
6.642059269	1961.466667	1644.866667	1308.533333	727.8	581.2	592.7333333	630.4	551.8		0.268066667	0.2322	0.235866667	0.171666667
6.643040425	1960.533333	1644.4	1308.066667	726.8666667	578.9333333	593.2	629.4666667	551.8		0.267733333	0.232	0.236066667	0.1716
6.644047401	1960.533333	1643.066667	1306.733333	726.8666667	577.0666667	593.2	629.4666667	551.8		0.2674	0.231933333	0.2362	0.171466667
6.645054376	1962.4	1643.066667	1307.2	728.2666667	578.4666667	592.7333333	628.0666667	551.8		0.267	0.2318	0.2364	0.171466667
6.646061352	1962.4	1643.066667	1306.733333	728.2666667	583.5333333	592.7333333	627.6	551.8		0.266666667	0.231666667	0.2366	0.171333333
6.647042508	1962.4	1643.066667	1304.866667	728.2666667	585.8	594.0666667	628.0666667	551.8		0.2664	0.231533333	0.236733333	0.171266667
6.648049483	1962.866667	1643.533333	1304.866667	728.2666667	582.1333333	594.0666667	628.0666667	552.2666667		0.266133333	0.231466667	0.236866667	0.171266667
6.649056459	1963.733333	1643.533333	1305.8	728.2666667	577.5333333	593.2	627.6	551.8		0.265933333	0.2314	0.237	0.1712
6.650037615	1964.2	1643.533333	1304.866667	728.2666667	577.5333333	593.2	626.7333333	551.8		0.2656	0.231266667	0.2372	0.171066667
6.651044591	1964.2	1644.4	1304.4	728.2666667	581.2	592.7333333	626.7333333	552.2666667		0.265333333	0.231133333	0.2374	0.170933333
6.652051566	1965.133333	1644.4	1303.066667	729.2	587.2	591.8	626.7333333	552.2666667		0.265066667	0.231	0.237533333	0.1708
6.653058542	1965.133333	1643.066667	1301.2	729.6	591.8	590.8666667	625.3333333	552.2666667		0.2648	0.230933333	0.237733333	0.170733333
6.654039698	1965.6	1640.733333	1299.8	731.4666667	594.5333333	590.8666667	625.3333333	552.2666667		0.264466667	0.230866667	0.237933333	0.1708
6.655046673	1966.533333	1641.2	1299.333333	731.4666667	598.2	590.4	625.3333333	551.8		0.264133333	0.230733333	0.238133333	0.170733333
6.656053649	1967.4	1643.066667	1299.8	731.4666667	597.3333333	589.4666667	623.9333333	550.8666667		0.263866667	0.230666667	0.238333333	0.170533333
6.657060625	1966.533333	1642.133333	1299.8	730.5333333	590.8666667	589.4666667	623.0666667	550.4666667		0.263533333	0.2306	0.238466667	0.170533333
6.658041781	1966.533333	1643.066667	1298.466667	730.5333333	587.2	589	622.6	549.5333333		0.2632	0.230533333	0.2386	0.1704
6.659048756	1966.533333	1644.4	1297.533333	730.5333333	589.4666667	589	621.6666667	548.1333333		0.262866667	0.2304	0.2388	0.170333333
6.660055732	1966.533333	1644.866667	1297.533333	731.9333333	590.8666667	588.1333333	621.6666667	547.2		0.262666667	0.230333333	0.239	0.170333333
6.661062708	1967.4	1646.733333	1297.066667	731.9333333	583.5333333	588.1333333	621.6666667	547.2		0.2624	0.230333333	0.2392	0.1704
6.662043863	1967.866667	1645.8	1297.066667	732.8666667	574.8	589	621.6666667	545.8666667		0.262266667	0.230266667	0.239333333	0.170333333
6.663050839	1968.8	1643.533333	1297.533333	733.3333333	572.4666667	588.1333333	620.7333333	544.9333333		0.2622	0.230266667	0.239533333	0.170266667
6.664057815	1969.266667	1643.533333	1298.466667	734.6666667	575.2666667	588.1333333	620.7333333	544.9333333		0.262066667	0.230133333	0.239733333	0.1702
6.66503897	1969.266667	1643.066667	1298.466667	735.6	577.0666667	588.1333333	621.6666667	544.4666667		0.261866667	0.230066667	0.239866667	0.170066667
6.666045946	1970.2	1642.133333	1298.466667	736.5333333	582.6	587.2	621.6666667	542.2		0.261733333	0.23	0.24	0.17
6.667052922	1971.133333	1642.133333	1298.466667	736.5333333	589.9333333	587.2	620.7333333	541.2666667		0.261466667	0.229933333	0.2402	0.17
6.668059897	1971.533333	1640.733333	1297.533333	736.5333333	593.6	587.2	620.7333333	540.8		0.2612	0.2298	0.2404	0.169866667
6.669041053	1972.466667	1637.066667	1296.133333	736.5333333	593.2	587.2	620.7333333	539.8666667		0.260933333	0.229733333	0.2406	0.1698
6.670048029	1973.866667	1637.066667	1296.133333	737	592.2666667	587.2	620.7333333	537.6		0.260666667	0.229666667	0.2408	0.169733333
6.671055005	1973.866667	1637.533333	1294.8	737.9333333	588.6	587.2	620.7333333	536.2		0.260333333	0.2296	0.240933333	0.169666667
6.67206198	1974.8	1637.066667	1294.8	737.9333333	582.6	587.2	621.6666667	534.8		0.260133333	0.229533333	0.241133333	0.169666667
6.673043136	1975.266667	1637.533333	1294.8	739.2666667	576.2	586.7333333	620.2666667	533.4666667		0.259866667	0.2294	0.241333333	0.169666667
6.674050112	1975.266667	1638.466667	1294.8	740.6666667	572.4666667	586.7333333	619.3333333	531.1333333		0.2596	0.2294	0.241533333	0.1696
6.675057087	1975.266667	1637.066667	1295.666667	740.6666667	580.7333333	586.7333333	620.2666667	529.7333333		0.259333333	0.229333333	0.241733333	0.169533333
6.676038243	1976.133333	1634.333333	1295.666667	740.6666667	594.5333333	585.8	620.2666667	528.4		0.259133333	0.229266667	0.241933333	0.169466667
6.677045219	1976.133333	1634.333333	1294.8	740.6666667	601	585.3333333	619.3333333	526.5333333		0.2588	0.2292	0.242133333	0.169466667
6.678052194	1976.133333	1634.333333	1293.866667	740.6666667	601.8666667	584.4666667	619.3333333	526.0666667		0.2586	0.229133333	0.2424	0.169466667
6.67905917	1976.133333	1633.4	1293.866667	740.6666667	599.6	584	620.2666667	524.7333333		0.258266667	0.229066667	0.2426	0.1694
6.680040326	1977.533333	1634.8	1295.666667	741.6	590.8666667	584	620.2666667	523.8		0.258	0.229066667	0.2428	0.169333333
6.681047302	1978.466667	1637.066667	1297.066667	742.9333333	582.6	584	620.2666667	523.8		0.2578	0.229	0.242933333	0.169266667
6.682054277	1978.933333	1634.333333	1297.066667	744.3333333	582.6	584	620.7333333	523.8		0.257466667	0.228933333	0.243133333	0.1692
6.683061253	1979.866667	1631.066667	1297.533333	745.7333333	585.8	584	620.2666667	522.4		0.257133333	0.228933333	0.243333333	0.169266667
6.684042409	1981.2	1632	1299.8	748	586.2666667	582.1333333	620.2666667	522.8666667		0.256866667	0.228866667	0.2436	0.169266667
6.685049384	1982.133333	1630.666667	1299.8	748.4666667	589.9333333	583.0666667	620.7333333	522.8666667		0.2566	0.2288	0.243733333	0.169133333
6.68605636	1982.133333	1627.4	1299.333333	749.4	592.2666667	583.0666667	620.7333333	522.4		0.2564	0.228733333	0.243866667	0.169066667
6.687063336	1982.6	1628.8	1299.8	749.8666667	593.2	583.0666667	620.7333333	522.4		0.256066667	0.228733333	0.244133333	0.169066667
6.688044492	1984	1629.733333	1299.8	749.8666667	596.8666667	583.0666667	621.6666667	522.8666667		0.255866667	0.228666667	0.2444	0.169
6.689051467	1984.866667	1626.933333	1299.333333	749.8666667	602.3333333	582.1333333	620.7333333	522.8666667		0.255533333	0.228666667	0.2446	0.168933333
6.690058443	1984.866667	1626.066667	1300.733333	750.7333333	608.3333333	583.0666667	620.7333333	523.8		0.2552	0.228533333	0.244866667	0.169
6.691039599	1986.266667	1626.066667	1303.066667	752.1333333	612.9333333	582.1333333	621.6666667	524.7333333		0.254933333	0.228533333	0.245133333	0.168933333
6.692046574	1987.666667	1625.133333	1303.533333	753.0666667	613.4	581.6666667	622.6	526.0666667		0.254666667	0.228533333	0.245266667	0.1688
6.69305355	1988.533333	1623.733333	1305.8	753.5333333	613.4	580.7333333	622.6	527.4666667		0.254466667	0.228466667	0.245466667	0.1688
6.694060526	1988.533333	1622.4	1306.733333	754.4666667	618	580.7333333	622.6	528.4		0.254266667	0.228466667	0.245666667	0.1688
6.695041681	1988.533333	1621	1308.066667	755.8	623.9333333	580.3333333	623.0666667	528.8666667		0.254066667	0.2284	0.245933333	0.1688
6.696048657	1989.933333	1619.6	1310.4	755.8	622.1333333	580.3333333	623.9333333	530.2		0.253933333	0.2284	0.2462	0.1688
6.697055633	1991.333333	1618.666667	1312.2	755.8	612.9333333	580.3333333	624.4	531.1333333		0.2538	0.228333333	0.2464	0.1688
6.698062608	1992.266667	1618.666667	1314.066667	755.8	604.6666667	580.3333333	625.3333333	532.5333333		0.253533333	0.228333333	0.2466	0.1688
6.699043764	1992.666667	1618.666667	1315.466667	757.2	603.2666667	580.3333333	625.8	533.4666667		0.2532	0.228266667	0.2468	0.1688
6.70005074	1993.6	1617.333333	1317.733333	758.6	604.2	580.3333333	626.7333333	534.8		0.252933333	0.228266667	0.247066667	0.1688
6.701057716	1995	1616.4	1319.133333	759.4666667	604.2	580.7333333	627.6	536.2		0.252666667	0.228266667	0.247333333	0.168666667
6.702038871	1997.266667	1615	1320.533333	760.8666667	604.6666667	580.7333333	628.0666667	537.1333333		0.252466667	0.2282	0.247533333	0.1686
6.703045847	1997.266667	1615	1321.4	761.8	609.2666667	580.7333333	629	537.6		0.252333333	0.228133333	0.2478	0.1686
6.704052823	1998.2	1615	1322.8	763.2	612	580.7333333	630.4	539.4		0.252133333	0.228066667	0.248	0.168533333
6.705059798	1998.666667	1614.533333	1324.2	764.5333333	610.6	580.7333333	630.8666667	539.8666667		0.251933333	0.228	0.248266667	0.1686
6.706040954	1999.6	1613.666667	1324.666667	765	604.6666667	580.7333333	630.8666667	540.8		0.251666667	0.227933333	0.248466667	0.168666667
6.70704793	2000.066667	1612.733333	1325.533333	765	601	580.7333333	631.7333333	541.2666667		0.2514	0.2278	0.2486	0.168666667
6.708054905	2001	1612.733333	1326.933333	765.9333333	601	581.6666667	632.6666667	542.2		0.251133333	0.227733333	0.2488	0.168533333
6.709061881	2001	1612.266667	1328.333333	765.9333333	602.3333333	580.7333333	633.1333333	543.0666667		0.250866667	0.227666667	0.249	0.168533333
6.710043037	2001	1610.866667	1331.533333	766.8666667	601.8666667	580.7333333	634.0666667	543.5333333		0.250666667	0.2276	0.2492	0.168533333
6.711050013	2001.866667	1608.6	1333.8	767.3333333	605.6	580.7333333	634.5333333	544.4666667		0.2504	0.227533333	0.2494	0.168533333
6.712056988	2003.266667	1606.266667	1334.266667	767.3333333	611.5333333	581.6666667	635.4666667	544.9333333		0.250133333	0.227466667	0.2496	0.168533333
6.713038144	2003.733333	1604	1335.2	768.6666667	614.3333333	581.6666667	635.8666667	545.8666667		0.249866667	0.227333333	0.249733333	0.168466667
